VendorNumber,VendorName,Brand,Purchaseprice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreighhtCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
2000,SOUTHERN WINE & SPIRITS NE,39384,8.96,750.0,14.99,4567.0,40920.31999999995,106.0,1800.9400000000007,1223.2800000000004,11.729999999999995,19016.59,-39119.37999999995,-95.59891027245142,0.023209984672651632,0.0440108972754857
3960,DIAGEO NORTH AMERICA INC,1869,40.14,750.0,54.99,1007.0,40420.980000000025,62.0,3823.379999999995,3273.4699999999957,48.909999999999975,257032.07000000007,-36597.60000000003,-90.54110019103942,0.06156901688182721,0.09458899808960576
12546,JIM BEAM BRANDS COMPANY,3980,31.99,1750.0,39.99,1260.0,40307.39999999999,170.0,6798.29999999998,4958.759999999985,312.4499999999999,123880.96999999999,-33509.100000000006,-83.13386623796131,0.1349206349206349,0.16866133762038688
3960,DIAGEO NORTH AMERICA INC,3878,7.96,750.0,10.99,5057.0,40253.719999999885,1067.0,11776.329999999916,4479.959999999954,839.9299999999997,257032.07000000007,-28477.38999999997,-70.74474110715742,0.21099466086612617,0.2925525889284257
1128,BROWN-FORMAN CORP,1770,26.42,1750.0,38.99,1514.0,39999.87999999995,127.0,4927.729999999989,3376.129999999993,233.44000000000014,68601.68000000001,-35072.14999999996,-87.68063804191414,0.08388375165125496,0.12319361958085863
1392,CONSTELLATION BRANDS INC,3804,7.63,750.0,12.99,5233.0,39927.79000000002,703.0,7022.969999999954,3496.49999999997,553.6000000000012,79528.99,-32904.820000000065,-82.41082213666232,0.13433976686413146,0.17589177863337666
4425,MARTIGNETTI COMPANIES,3040,16.54,1000.0,23.99,2413.0,39911.02000000005,261.0,6243.389999999983,3324.6099999999888,274.0500000000004,144929.24,-33667.63000000006,-84.35672653818425,0.10816411106506424,0.1564327346181575
4425,MARTIGNETTI COMPANIES,6967,11.89,750.0,19.99,3351.0,39843.390000000036,408.0,8528.919999999978,3129.4999999999895,45.579999999999956,144929.24,-31314.47000000006,-78.59388972675274,0.12175470008952552,0.21406110273247259
8004,SAZERAC CO INC,5191,7.93,375.0,9.99,5019.0,39800.6699999999,807.0,8061.929999999953,3536.459999999969,317.189999999999,50293.62000000002,-31738.739999999943,-79.7442354613629,0.1607890017931859,0.20255764538637097
480,BACARDI USA INC,508,9.77,1000.0,12.99,4067.0,39734.59000000001,952.0,12388.979999999969,2249.279999999998,999.5999999999981,89286.26999999999,-27345.610000000044,-68.82066733292086,0.23407917383820998,0.3117933266707915
7239,REMY COINTREAU USA INC,5242,22.05,750.0,29.99,1793.0,39535.64999999995,278.0,9357.21999999997,5736.289999999976,219.04999999999959,16978.669999999995,-30178.42999999998,-76.33219638478188,0.1550474065811489,0.2366780361521812
4425,MARTIGNETTI COMPANIES,36380,6.49,750.0,9.99,6081.0,39465.68999999998,973.0,9720.26999999998,2157.8399999999992,109.12000000000005,144929.24,-29745.42,-75.37032799882635,0.16000657786548264,0.24629672001173641
17035,PERNOD RICARD USA,8000,53.96,1750.0,67.99,730.0,39390.79999999997,162.0,11014.379999999981,7682.869999999983,297.76999999999975,123780.21999999997,-28376.419999999984,-72.03819165896607,0.2219178082191781,0.2796180834103392
3960,DIAGEO NORTH AMERICA INC,1384,18.93,750.0,25.99,2069.0,39166.17000000006,335.0,8740.649999999967,5196.009999999975,263.85999999999956,257032.07000000007,-30425.52000000009,-77.68316381203483,0.16191396810053166,0.2231683618796516
3960,DIAGEO NORTH AMERICA INC,3276,9.62,1750.0,14.99,4059.0,39047.58000000006,640.0,9593.599999999957,3972.349999999973,1175.8999999999978,257032.07000000007,-29453.980000000105,-75.43099982124387,0.15767430401576743,0.24569000178756129
1128,BROWN-FORMAN CORP,1789,17.16,750.0,22.99,2274.0,39021.83999999989,347.0,8040.529999999966,4688.979999999976,273.3899999999997,68601.68000000001,-30981.30999999992,-79.39479532487451,0.15259454705364994,0.2060520467512549
3664,WILLIAM GRANT & SONS INC,3238,22.83,750.0,29.99,1660.0,37897.80000000007,243.0,7287.569999999974,4948.349999999979,191.4499999999997,30234.42000000001,-30610.230000000094,-80.77046688726006,0.1463855421686747,0.19229533112739952
1128,BROWN-FORMAN CORP,8526,20.43,750.0,27.99,1851.0,37815.93000000002,153.0,4546.4699999999875,3504.8199999999897,120.5900000000002,68601.68000000001,-33269.460000000036,-87.97736826781734,0.08265802269043761,0.12022631732182668
480,BACARDI USA INC,2663,21.42,1750.0,29.99,1761.0,37720.619999999944,574.0,21984.26000000002,11157.12999999995,1054.6400000000006,89286.26999999999,-15736.359999999924,-41.71819021002292,0.3259511641113004,0.5828180978997708
6213,MHW LTD,5921,14.81,750.0,21.99,2535.0,37543.35000000007,175.0,4170.249999999989,3192.6599999999903,137.90000000000012,9621.580000000002,-33373.10000000008,-88.89217398021225,0.06903353057199212,0.11107826019787742
3960,DIAGEO NORTH AMERICA INC,3879,7.91,750.0,12.99,4707.0,37232.369999999784,548.0,6930.519999999958,3838.9799999999705,431.4500000000011,257032.07000000007,-30301.849999999828,-81.38576727723753,0.11642234969194816,0.18614232722762472
9552,M S WALKER INC,12220,5.48,750.0,12.99,6737.0,36918.75999999992,348.0,3794.519999999995,1679.4600000000012,38.78999999999996,55551.819999999985,-33124.239999999925,-89.7219733273815,0.051655039335015585,0.10278026672618482
2555,DISARONNO INTERNATIONAL LLC,5311,23.7,1750.0,31.99,1556.0,36877.20000000003,209.0,7612.909999999981,5132.599999999982,384.19999999999914,5861.030000000001,-29264.29000000005,-79.35605197791597,0.13431876606683804,0.20643948022084035
3960,DIAGEO NORTH AMERICA INC,1380,34.05,1750.0,49.99,1071.0,36467.54999999999,59.0,2919.409999999996,2581.4799999999977,108.52000000000011,257032.07000000007,-33548.13999999999,-91.99449921916883,0.055088702147525676,0.08005500780831169
12546,JIM BEAM BRANDS COMPANY,3253,9.08,1750.0,12.49,4008.0,36392.640000000036,673.0,8383.269999999966,3399.2699999999777,1236.4499999999994,123880.96999999999,-28009.370000000068,-76.96438070994586,0.16791417165668662,0.23035619290054135
1128,BROWN-FORMAN CORP,2143,10.07,1750.0,12.99,3589.0,36141.22999999973,549.0,8662.509999999953,4643.059999999966,1008.7100000000004,68601.68000000001,-27478.719999999776,-76.03150197157092,0.1529674003900808,0.23968498028429078
12546,JIM BEAM BRANDS COMPANY,1375,11.5,750.0,14.49,3140.0,36110.0,506.0,7373.939999999954,4424.469999999966,398.54000000000116,123880.96999999999,-28736.060000000045,-79.57923013015798,0.16114649681528662,0.20420769869842023
12546,JIM BEAM BRANDS COMPANY,1382,28.56,750.0,39.99,1254.0,35814.240000000034,39.0,1625.6100000000001,1541.63,30.789999999999978,123880.96999999999,-34188.630000000034,-95.46099540294587,0.03110047846889952,0.04539004597054128
4425,MARTIGNETTI COMPANIES,6579,5.8,750.0,8.99,6154.0,35693.19999999994,1745.0,19086.549999999985,3597.6999999999707,195.89000000000058,144929.24,-16606.649999999954,-46.52608900294729,0.28355541111472216,0.5347391099705271
4425,MARTIGNETTI COMPANIES,3485,15.03,1750.0,19.99,2342.0,35200.26000000013,329.0,7458.709999999967,5005.789999999973,604.599999999999,144929.24,-27741.550000000167,-78.81063946686776,0.14047822374039282,0.21189360533132254
1128,BROWN-FORMAN CORP,5296,21.01,1750.0,28.99,1666.0,35002.659999999996,110.0,3188.899999999995,2377.179999999998,202.2000000000001,68601.68000000001,-31813.760000000002,-90.88954953709234,0.06602641056422569,0.09110450462907663
1392,CONSTELLATION BRANDS INC,11213,12.66,750.0,19.99,2753.0,34852.97999999991,216.0,4704.839999999991,2125.02,24.07999999999997,79528.99,-30148.13999999992,-86.50089604963478,0.07845986196876135,0.1349910395036523
3960,DIAGEO NORTH AMERICA INC,4429,17.31,1750.0,22.99,2006.0,34723.86000000004,179.0,4100.209999999989,3046.669999999991,329.00999999999965,257032.07000000007,-30623.65000000005,-88.19195216200046,0.08923230309072781,0.11808047837999533
4425,MARTIGNETTI COMPANIES,24933,25.97,750.0,39.99,1331.0,34566.07000000001,0.0,0.0,0.0,0.0,144929.24,-34566.07000000001,-100.0,0.0,0.0
1128,BROWN-FORMAN CORP,1231,9.48,375.0,12.99,3632.0,34431.36000000007,575.0,7469.249999999946,4494.53999999996,225.75999999999846,68601.68000000001,-26962.110000000128,-78.30684004349544,0.15831497797356828,0.21693159956504565
3960,DIAGEO NORTH AMERICA INC,4368,23.91,1750.0,32.99,1436.0,34334.75999999991,134.0,4554.65999999999,3398.999999999992,246.42000000000024,257032.07000000007,-29780.09999999992,-86.73455122447339,0.09331476323119778,0.13265448775526614
8112,MOET HENNESSY USA INC,8537,9.39,750.0,13.99,3645.0,34226.55000000003,71.0,1225.2900000000004,985.4300000000004,7.830000000000005,48347.26,-33001.26000000003,-96.42005986580592,0.019478737997256516,0.035799401341940665
1392,CONSTELLATION BRANDS INC,6682,6.03,1500.0,8.99,5650.0,34069.500000000065,895.0,11046.049999999965,3596.289999999976,200.8299999999999,79528.99,-23023.4500000001,-67.57789224966628,0.1584070796460177,0.3242210775033371
9552,M S WALKER INC,7878,9.99,1750.0,15.99,3365.0,33616.34999999997,617.0,9865.829999999976,2638.349999999993,1133.6999999999994,55551.819999999985,-23750.519999999993,-70.65169181068146,0.18335809806835066,0.29348308189318545
480,BACARDI USA INC,4245,7.93,750.0,11.99,4236.0,33591.47999999992,560.0,7426.399999999963,3207.6099999999824,441.0200000000016,89286.26999999999,-26165.079999999958,-77.89201309379645,0.13220018885741266,0.2210798690620354
1485,CASTLE BRANDS CORP.,1269,19.11,750.0,25.99,1756.0,33557.15999999996,144.0,3876.5599999999918,3014.879999999993,113.56000000000019,8497.589999999998,-29680.59999999997,-88.44789010750614,0.08200455580865604,0.11552109892493871
9815,WINE GROUP INC,6349,4.63,1500.0,6.99,7242.0,33530.46000000001,1213.0,8478.869999999968,2145.9299999999994,272.5300000000003,27100.409999999996,-25051.59000000004,-74.71293265884225,0.16749516708091688,0.2528706734115776
10754,PERFECTA WINES,43223,5.93,750.0,8.99,5651.0,33510.42999999997,463.0,5286.889999999984,1857.6000000000017,51.80999999999996,28720.52,-28223.539999999986,-84.22315082199783,0.08193240134489471,0.15776849178002159
17035,PERNOD RICARD USA,857,16.17,1000.0,21.99,2071.0,33488.07000000004,293.0,6990.069999999981,3125.6899999999905,307.6500000000005,123780.21999999997,-26498.000000000062,-79.12668601086904,0.14147754707870594,0.2087331398913097
3960,DIAGEO NORTH AMERICA INC,3840,14.39,1750.0,22.99,2283.0,32852.370000000075,333.0,7485.669999999971,4600.939999999976,612.0400000000002,257032.07000000007,-25366.700000000106,-77.21421620418877,0.14586070959264127,0.22785783795811243
3664,WILLIAM GRANT & SONS INC,2374,31.24,1750.0,39.99,1045.0,32645.799999999963,81.0,3387.1899999999955,2383.4299999999985,148.92000000000007,30234.42000000001,-29258.609999999968,-89.62442335614382,0.07751196172248803,0.10375576643856176
12546,JIM BEAM BRANDS COMPANY,3982,14.38,750.0,19.99,2266.0,32585.080000000056,388.0,8107.119999999972,4097.039999999979,305.59000000000003,123880.96999999999,-24477.960000000086,-75.12014701206824,0.17122683142100617,0.2487985298793177
12546,JIM BEAM BRANDS COMPANY,3726,3.78,750.0,4.99,8597.0,32496.66000000013,1698.0,8473.019999999953,2220.5499999999956,1336.68,123880.96999999999,-24023.640000000178,-73.92648967617005,0.19751075956729092,0.2607351032382995
3960,DIAGEO NORTH AMERICA INC,8111,0.77,50.0,0.99,41964.0,32312.280000000042,6449.0,6384.509999999991,480.15000000000293,338.42999999999984,257032.07000000007,-25927.77000000005,-80.24122717431274,0.1536793441997903,0.1975877282568727
12546,JIM BEAM BRANDS COMPANY,4678,16.78,750.0,24.99,1919.0,32200.82000000006,194.0,4460.059999999985,3425.5099999999875,152.93000000000015,123880.96999999999,-27740.760000000075,-86.14923470892984,0.10109431995831163,0.13850765291070155
3960,DIAGEO NORTH AMERICA INC,3549,17.82,750.0,26.99,1795.0,31986.900000000027,183.0,4839.1699999999855,3166.799999999991,144.22000000000006,257032.07000000007,-27147.73000000004,-84.87140047957138,0.10194986072423398,0.15128599520428618
7245,PROXIMO SPIRITS INC.,8691,11.9,750.0,14.99,2685.0,31951.49999999999,535.0,8973.649999999956,4648.229999999968,421.2900000000011,38994.78000000001,-22977.850000000035,-71.9147770840181,0.19925512104283055,0.28085222915981906
480,BACARDI USA INC,2665,15.38,750.0,19.99,2051.0,31544.380000000034,247.0,5809.529999999978,4086.2599999999816,194.63999999999976,89286.26999999999,-25734.850000000057,-81.58299513257205,0.12042905899561189,0.18417004867427958
1392,CONSTELLATION BRANDS INC,26463,4.65,750.0,7.99,6736.0,31322.399999999998,113.0,1199.8700000000006,780.2600000000004,12.520000000000003,79528.99,-30122.53,-96.16929098664215,0.016775534441805226,0.038307090133578546
2555,DISARONNO INTERNATIONAL LLC,5312,14.7,750.0,21.99,2127.0,31266.900000000045,267.0,6173.329999999977,3754.3999999999846,210.3799999999995,5861.030000000001,-25093.57000000007,-80.25602154354935,0.12552891396332863,0.1974397845645065
3252,E & J GALLO WINERY,11957,9.93,750.0,14.99,3142.0,31200.05999999998,157.0,2353.429999999998,1439.0400000000006,17.40999999999999,61966.909999999996,-28846.629999999983,-92.45696963403276,0.04996817313812858,0.07543030365967243
3960,DIAGEO NORTH AMERICA INC,4734,11.9,750.0,16.99,2599.0,30928.100000000057,159.0,2661.4099999999967,1804.9200000000008,125.24000000000017,257032.07000000007,-28266.69000000006,-91.39484805080173,0.061177375913813004,0.08605151949198275
1392,CONSTELLATION BRANDS INC,19748,9.2,1500.0,13.99,3351.0,30829.200000000048,1119.0,16834.809999999947,4938.719999999959,251.2399999999997,79528.99,-13994.390000000101,-45.393295966162206,0.3339301700984781,0.5460670403383779
12546,JIM BEAM BRANDS COMPANY,3696,7.6,1750.0,10.49,4019.0,30544.399999999958,698.0,7322.019999999959,3356.7999999999743,1282.4299999999985,123880.96999999999,-23222.379999999997,-76.02827359515993,0.17367504354316995,0.23971726404840066
3960,DIAGEO NORTH AMERICA INC,4330,20.79,1750.0,25.99,1468.0,30519.72000000013,244.0,6769.559999999979,4608.33999999998,448.49999999999864,257032.07000000007,-23750.16000000015,-77.81906256020713,0.16621253405994552,0.2218093743979286
3252,E & J GALLO WINERY,2164,12.14,1750.0,16.99,2498.0,30325.720000000067,355.0,6057.449999999969,3842.7499999999777,652.3199999999996,61966.909999999996,-24268.2700000001,-80.02537120305814,0.14211369095276222,0.19974628796941854
8004,SAZERAC CO INC,5661,10.31,750.0,13.99,2936.0,30270.160000000007,292.0,4051.079999999983,2420.259999999995,230.04999999999941,50293.62000000002,-26219.080000000024,-86.61691910449109,0.0994550408719346,0.13383080895508917
3960,DIAGEO NORTH AMERICA INC,8202,13.33,750.0,17.99,2265.0,30192.449999999975,294.0,5827.059999999977,3720.119999999982,231.58999999999963,257032.07000000007,-24365.39,-80.70027440634999,0.12980132450331125,0.19299725593650008
1392,CONSTELLATION BRANDS INC,38850,4.65,750.0,7.99,6492.0,30187.799999999992,82.0,877.1800000000004,572.4600000000003,9.08,79528.99,-29310.61999999999,-97.09425662022406,0.012630930375847197,0.02905743379775938
12546,JIM BEAM BRANDS COMPANY,3737,12.4,1750.0,15.99,2417.0,29970.8,0.0,0.0,0.0,0.0,123880.96999999999,-29970.8,-100.0,0.0,0.0
9819,TREASURY WINE ESTATES,6688,5.81,750.0,9.99,5145.0,29892.449999999983,72.0,931.2800000000002,379.70000000000016,8.050000000000002,14836.570000000005,-28961.169999999984,-96.88456449705528,0.013994169096209912,0.03115435502944726
2561,EDRINGTON AMERICAS,2520,42.21,750.0,62.99,704.0,29715.840000000015,58.0,3587.4199999999946,3278.4699999999957,45.779999999999966,9654.500000000002,-26128.42000000002,-87.9275834033297,0.08238636363636363,0.12072416596670305
17035,PERNOD RICARD USA,800,24.02,1000.0,31.99,1236.0,29688.72000000005,189.0,6235.109999999994,1979.4000000000003,198.4500000000002,123780.21999999997,-23453.610000000055,-78.99838726627493,0.1529126213592233,0.21001612733725078
10754,PERFECTA WINES,3416,10.78,750.0,14.99,2748.0,29623.440000000002,0.0,0.0,0.0,0.0,28720.52,-29623.440000000002,-100.0,0.0,0.0
8112,MOET HENNESSY USA INC,4673,46.66,1750.0,69.99,633.0,29535.779999999948,67.0,4689.329999999996,2589.6299999999983,123.13000000000007,48347.26,-24846.449999999953,-84.12322274881515,0.10584518167456557,0.1587677725118485
12546,JIM BEAM BRANDS COMPANY,8296,21.7,750.0,31.99,1361.0,29533.70000000002,110.0,3078.899999999994,2659.0499999999956,86.76000000000008,123880.96999999999,-26454.800000000025,-89.57496013029186,0.08082292432035268,0.10425039869708137
8673,STE MICHELLE WINE ESTATES,8815,6.07,750.0,8.99,4848.0,29427.360000000048,353.0,4121.469999999992,1468.740000000001,39.46999999999995,15919.700000000003,-25305.890000000058,-85.99442831433066,0.07281353135313531,0.1400557168566934
17035,PERNOD RICARD USA,2756,22.89,750.0,29.99,1274.0,29161.860000000026,143.0,4288.569999999991,3298.8999999999915,112.7100000000001,123780.21999999997,-24873.290000000037,-85.29390786458755,0.11224489795918367,0.1470609213541244
480,BACARDI USA INC,7345,6.75,750.0,13.99,4304.0,29052.0,348.0,3476.5199999999936,1498.5000000000011,38.75999999999995,89286.26999999999,-25575.480000000007,-88.03345724907065,0.08085501858736059,0.11966542750929346
12546,JIM BEAM BRANDS COMPANY,3732,11.93,1750.0,15.99,2428.0,28966.039999999997,0.0,0.0,0.0,0.0,123880.96999999999,-28966.039999999997,-100.0,0.0,0.0
8004,SAZERAC CO INC,1398,40.59,750.0,56.99,711.0,28859.490000000034,62.0,3527.379999999996,2843.499999999997,48.88999999999997,50293.62000000002,-25332.110000000037,-87.77740008572572,0.08720112517580872,0.12222599914274271
3252,E & J GALLO WINERY,33874,6.62,1500.0,12.49,4345.0,28763.900000000012,707.0,7062.92999999997,2667.329999999988,158.67000000000007,61966.909999999996,-21700.97000000004,-75.44515868849506,0.16271576524741083,0.24554841311504932
6785,PALM BAY INTERNATIONAL INC,6937,6.75,1500.0,9.99,4238.0,28606.5,582.0,7799.179999999978,2857.9699999999884,130.59000000000006,13605.409999999998,-20807.32000000002,-72.73633614737916,0.13732892873997168,0.2726366385262083
480,BACARDI USA INC,4066,12.85,1750.0,21.99,2202.0,28295.699999999924,389.0,7368.109999999969,4181.789999999976,714.7699999999996,89286.26999999999,-20927.589999999956,-73.9603190590797,0.17665758401453224,0.2603968094092031
9165,ULTRA BEVERAGE COMPANY LLP,41212,10.52,750.0,15.99,2688.0,28277.76000000003,44.0,703.5600000000002,463.71000000000015,4.86,68054.70000000003,-27574.20000000003,-97.51196700162956,0.01636904761904762,0.024880329983704486
1128,BROWN-FORMAN CORP,44712,13.79,750.0,21.99,2050.0,28269.499999999967,293.0,5864.069999999985,2484.759999999996,32.71999999999995,68601.68000000001,-22405.429999999982,-79.25654857708841,0.14292682926829267,0.2074345142291159
9552,M S WALKER INC,12213,5.29,750.0,8.99,5288.0,27973.51999999997,209.0,2066.9100000000008,1225.760000000001,23.249999999999954,55551.819999999985,-25906.60999999997,-92.61119086907904,0.03952344931921331,0.07388809130920967
17035,PERNOD RICARD USA,2426,41.59,750.0,51.99,672.0,27948.48000000007,86.0,4705.139999999994,3666.3299999999936,67.78999999999999,123780.21999999997,-23243.340000000077,-83.16495208326185,0.12797619047619047,0.16835047916738163
12546,JIM BEAM BRANDS COMPANY,1359,21.87,750.0,32.99,1277.0,27927.989999999994,83.0,2323.1699999999983,2099.25,65.49999999999996,123880.96999999999,-25604.819999999996,-91.6815710690243,0.06499608457321848,0.08318428930975694
8892,TRINCHERO FAMILY ESTATES,41034,5.26,750.0,8.99,5309.0,27925.34000000001,693.0,7321.18999999997,2860.1999999999857,77.41999999999999,11595.970000000003,-20604.15000000004,-73.78298706479504,0.1305330570728951,0.26217012935204964
8004,SAZERAC CO INC,1767,19.37,750.0,24.99,1441.0,27912.169999999976,170.0,4248.299999999989,3273.6899999999896,133.96000000000012,50293.62000000002,-23663.869999999988,-84.77975736031992,0.1179736294240111,0.15220242639680084
1392,CONSTELLATION BRANDS INC,22143,10.52,750.0,18.99,2623.0,27593.960000000054,484.0,7748.159999999977,3127.049999999986,54.04999999999997,79528.99,-19845.800000000076,-71.92081165588424,0.18452154022112086,0.28079188344115746
1392,CONSTELLATION BRANDS INC,38546,5.06,750.0,9.99,5438.0,27516.280000000042,1332.0,13213.679999999942,3616.349999999967,149.24000000000066,79528.99,-14302.6000000001,-51.97868316502113,0.24494299374770137,0.4802131683497886
9165,ULTRA BEVERAGE COMPANY LLP,3788,19.99,375.0,27.99,1372.0,27426.28000000002,70.0,1951.3000000000004,1531.4500000000003,27.40000000000002,68054.70000000003,-25474.98000000002,-92.88529104202247,0.05102040816326531,0.07114708957977527
3960,DIAGEO NORTH AMERICA INC,2889,23.07,750.0,31.99,1188.0,27407.160000000014,162.0,5344.379999999998,1055.68,127.55000000000003,257032.07000000007,-22062.780000000017,-80.50005910864171,0.13636363636363635,0.194999408913583
3089,SIDNEY FRANK IMPORTING CO,812,17.03,1000.0,22.99,1606.0,27350.18000000006,238.0,5471.619999999988,2666.8399999999947,249.90000000000038,8549.550000000001,-21878.56000000007,-79.99420844762274,0.14819427148194272,0.20005791552377267
8112,MOET HENNESSY USA INC,8612,45.79,1750.0,67.99,586.0,26832.940000000046,73.0,4403.269999999995,3623.3999999999946,134.2300000000001,48347.26,-22429.67000000005,-83.59005759339085,0.12457337883959044,0.16409942406609143
9815,WINE GROUP INC,31465,10.38,5000.0,15.99,2575.0,26728.500000000036,630.0,10117.699999999943,5226.749999999958,472.5,27100.409999999996,-16610.800000000094,-62.14639803954607,0.2446601941747573,0.3785360196045393
